ae_mean,ae_var,rmse_mean,rmse_var,cf_mean,cf_var,zcr_mean,zcr_var,ber_mean,ber_var,sc_mean,sc_var,sb_mean,sb_var,sf_mean,sf_var,label
(0.4771883487701416+0j),(0.05441184341907501+0j),(0.17121990025043488+0j),(0.006605495698750019+0j),(2.938859224319458+0j),(0.25654563307762146+0j),(123.9923095703125+0j),(17105.22265625+0j),(-104.05604553222656+145.7223663330078j),(6320083.5+0j),(97.94274139404297+18.987642288208008j),(119279.6796875+0j),(164.7083282470703+9.717978477478027j),(51587.3671875+0j),(62.91803741455078-5.998015403747559j),(352644.75+0j),0
(0.4402916431427002+0j),(0.055887266993522644+0j),(0.16362617909908295+0j),(0.0073294867761433125+0j),(2.8974030017852783+0j),(0.3968505263328552+0j),(109.0846176147461+0j),(9230.03125+0j),(12.025941848754883+17.992849349975586j),(945220.0625+0j),(124.48493957519531+16.57687759399414j),(201133.046875+0j),(178.448486328125-4.22641134262085j),(119057.4765625+0j),(-34.31161117553711+19.447021484375j),(279161.34375+0j),0
(0.6137235164642334+0j),(0.05009065568447113+0j),(0.21412822604179382+0j),(0.006950512062758207+0j),(3.0374915599823+0j),(0.34213006496429443+0j),(111.76923370361328+0j),(10777.669921875+0j),(-404.0059814453125+18.023313522338867j),(5172778.5+0j),(114.64013671875+17.74559211730957j),(76099.15625+0j),(152.62498474121094-0.13736478984355927j),(24348.966796875+0j),(41.593841552734375-30.626235961914062j),(468428.5625+0j),0
(0.6139359474182129+0j),(0.05176418647170067+0j),(0.2243579626083374+0j),(0.007350476924329996+0j),(2.910694122314453+0j),(0.3730626404285431+0j),(79.4153823852539+0j),(3094.87353515625+0j),(-1.3311243057250977-119.82897186279297j),(3437432.25+0j),(64.77696228027344+12.947211265563965j),(149347.46875+0j),(177.8155517578125-2.1087546348571777j),(54858.0625+0j),(44.53227996826172+127.98880767822266j),(1025551.75+0j),0
(0.5165783166885376+0j),(0.0440235435962677+0j),(0.18859180808067322+0j),(0.006144231650978327+0j),(2.8508267402648926+0j),(0.2501937448978424+0j),(95.86923217773438+0j),(8614.8828125+0j),(-283.6825866699219+126.81047058105469j),(13777019+0j),(74.24601745605469+32.76218795776367j),(155528.109375+0j),(165.1526641845703-7.356495380401611j),(74346.890625+0j),(0.14572836458683014+7.62709379196167j),(387408.1875+0j),0
(0.48266977071762085+0j),(0.05311022698879242+0j),(0.16752080619335175+0j),(0.0069984812289476395+0j),(3.0332367420196533+0j),(0.27099546790122986+0j),(106.18461608886719+0j),(4109.51953125+0j),(-17.1909122467041+29.799964904785156j),(441562.78125+0j),(97.38011932373047+6.57286262512207j),(131369.5+0j),(141.81924438476562-19.56554412841797j),(64191.03515625+0j),(27.06689453125+3.3886520862579346j),(921445.3125+0j),0
(0.5504767894744873+0j),(0.0454721562564373+0j),(0.20604732632637024+0j),(0.0068084741942584515+0j),(2.8661437034606934+0j),(0.23405712842941284+0j),(97.66922760009766+0j),(4886.8212890625+0j),(0.7053119540214539-0.5684227347373962j),(587574.875+0j),(131.23126220703125-13.103378295898438j),(306200.46875+0j),(241.17979431152344+22.655488967895508j),(125118.9296875+0j),(84.56485748291016-0.44828349351882935j),(936821.1875+0j),0
(0.5864495038986206+0j),(0.034577012062072754+0j),(0.1985129415988922+0j),(0.00499417120590806+0j),(3.160348892211914+0j),(0.2708092927932739+0j),(150.75384521484375+0j),(6607.6162109375+0j),(-16.496578216552734-10.640541076660156j),(25234.267578125+0j),(77.42913055419922-21.201148986816406j),(207482.921875+0j),(199.3413543701172+6.738332748413086j),(153755.890625+0j),(-11.600781440734863-43.380340576171875j),(428242.25+0j),0
(0.46533674001693726+0j),(0.03769014775753021+0j),(0.16944536566734314+0j),(0.0052508339285850525+0j),(3.154772996902466+0j),(0.5338927507400513+0j),(125.515380859375+0j),(5187.01904296875+0j),(6.3621745109558105+15.67689323425293j),(42180.75+0j),(27.917461395263672+26.30406951904297j),(65530.234375+0j),(123.36727905273438+11.604765892028809j),(34574.1171875+0j),(-15.12503719329834-4.149509906768799j),(477128.5+0j),0
(0.47693198919296265+0j),(0.03514120355248451+0j),(0.16952992975711823+0j),(0.004768111277371645+0j),(3.082251787185669+0j),(0.22738224267959595+0j),(119.03845977783203+0j),(1983.544677734375+0j),(51.52050018310547-43.88935470581055j),(1413620.875+0j),(20.841419219970703-4.815052509307861j),(41887.38671875+0j),(77.6490707397461-3.326627492904663j),(12403.0126953125+0j),(17.535688400268555-31.631723403930664j),(176301.765625+0j),0
(0.526682436466217+0j),(0.09627329558134079+0j),(0.1812012642621994+0j),(0.014203736558556557+0j),(3.274195432662964+0j),(0.44452300667762756+0j),(182.13076782226562+0j),(7066.40576171875+0j),(-7.198243141174316+2.1105291843414307j),(3628.609619140625+0j),(15.17630672454834+25.591432571411133j),(105802.4453125+0j),(121.26969909667969+15.880899429321289j),(44110.296875+0j),(-163.09336853027344-134.85850524902344j),(3185282.25+0j),0
(0.5585526823997498+0j),(0.04229940101504326+0j),(0.1890774816274643+0j),(0.005418295040726662+0j),(3.2207558155059814+0j),(0.2361447960138321+0j),(180.8307647705078+0j),(9210.41796875+0j),(1.7054356336593628+1.1623592376708984j),(5734.181640625+0j),(62.278167724609375-101.95850372314453j),(1534445.5+0j),(253.6501007080078-27.245590209960938j),(1403226.875+0j),(-4.758571147918701-27.57001495361328j),(654988.1875+0j),0
(0.6543598175048828+0j),(0.04833599179983139+0j),(0.22329217195510864+0j),(0.006456283852458+0j),(3.2524497509002686+0j),(0.35610172152519226+0j),(153.6692352294922+0j),(4394.251953125+0j),(3.88085675239563+0.09814956039190292j),(2166.51953125+0j),(48.55258560180664+17.674293518066406j),(67864.7734375+0j),(140.99269104003906+6.783998012542725j),(27993.70703125+0j),(12.950053215026855+18.988361358642578j),(333711.15625+0j),0
(0.6367872953414917+0j),(0.04657580330967903+0j),(0.22340694069862366+0j),(0.007746051996946335+0j),(3.1423282623291016+0j),(0.2238900363445282+0j),(146.42308044433594+0j),(2710.536376953125+0j),(3.7423250675201416-10.346138000488281j),(11612.1455078125+0j),(43.18060302734375+7.1693115234375j),(73865.890625+0j),(135.54994201660156-3.6322457790374756j),(31789.166015625+0j),(-59.79014587402344-14.358216285705566j),(422740.90625+0j),0
(0.5803403258323669+0j),(0.04108550027012825+0j),(0.1957707554101944+0j),(0.005723781418055296+0j),(3.221280097961426+0j),(0.24716556072235107+0j),(181.60769653320312+0j),(7887.3154296875+0j),(-8.020341873168945-12.419604301452637j),(14410.7119140625+0j),(63.05263900756836-3.5700478553771973j),(120137.6171875+0j),(167.34324645996094-4.867055416107178j),(40152.28515625+0j),(144.8911895751953-11.628959655761719j),(2476962.25+0j),0
(0.6534480452537537+0j),(0.044106848537921906+0j),(0.22833189368247986+0j),(0.007200001273304224+0j),(3.153198003768921+0j),(0.3265886604785919+0j),(148.2076873779297+0j),(2210.22607421875+0j),(1.039858341217041+1.2255653142929077j),(6238.0595703125+0j),(23.434734344482422+42.65156936645508j),(59880.4453125+0j),(141.519775390625+12.449084281921387j),(32335.095703125+0j),(45.79731750488281-11.425926208496094j),(459276.1875+0j),0
(0.5280200839042664+0j),(0.03183073550462723+0j),(0.18271195888519287+0j),(0.0046762339770793915+0j),(3.195858955383301+0j),(0.3071724772453308+0j),(162.14614868164062+0j),(10421.740234375+0j),(4.83636999130249-6.4429121017456055j),(10142.517578125+0j),(73.88185119628906+16.498489379882812j),(83834.921875+0j),(149.87159729003906-8.110167503356934j),(35852.02734375+0j),(58.58168029785156+4.127909183502197j),(355249.71875+0j),0
(0.6513016819953918+0j),(0.05400913581252098+0j),(0.22306548058986664+0j),(0.009490486234426498+0j),(3.2865114212036133+0j),(0.45548224449157715+0j),(167.88461303710938+0j),(6952.025390625+0j),(-1.7854242324829102-6.19126558303833j),(52829.0234375+0j),(112.25442504882812-37.02262878417969j),(263498.28125+0j),(151.47885131835938-0.10105918347835541j),(95817.7734375+0j),(67.25868225097656-13.467220306396484j),(3381266.75+0j),0
(0.6312227845191956+0j),(0.06034976243972778+0j),(0.21588480472564697+0j),(0.008551234379410744+0j),(3.217238187789917+0j),(0.5167198777198792+0j),(142.90769958496094+0j),(6590.29931640625+0j),(-1.8521722555160522+3.4422919750213623j),(6907.02490234375+0j),(96.82710266113281-12.078524589538574j),(97969.984375+0j),(134.4690399169922-5.550821304321289j),(24005.6640625+0j),(-37.68871307373047-34.951786041259766j),(587553.875+0j),0
(0.56317538022995+0j),(0.056512877345085144+0j),(0.20454634726047516+0j),(0.009155050851404667+0j),(2.99245023727417+0j),(0.23897002637386322+0j),(121.67692565917969+0j),(5688.61865234375+0j),(113.56314086914062-13.030369758605957j),(552293.25+0j),(34.015445709228516+3.464452028274536j),(66001.5625+0j),(98.5665054321289-0.006711816880851984j),(27531.4296875+0j),(-6.812778949737549-18.550458908081055j),(507491.125+0j),0
(0.911311686038971+0j),(0.025280674919486046+0j),(0.34785860776901245+0j),(0.007520820014178753+0j),(2.7655248641967773+0j),(0.22189587354660034+0j),(162.58460998535156+0j),(3110.150634765625+0j),(8.290355682373047-11.72387981414795j),(12940.90234375+0j),(126.1898193359375-19.047576904296875j),(604747.125+0j),(160.75929260253906-1.7340635061264038j),(44278.82421875+0j),(121.41551208496094-85.15755462646484j),(3396236.75+0j),0
(0.7978290319442749+0j),(0.04504431039094925+0j),(0.28381121158599854+0j),(0.01035125833004713+0j),(3.0823402404785156+0j),(0.33364954590797424+0j),(184.96923828125+0j),(7471.6142578125+0j),(0.3535960912704468-2.4577720165252686j),(764.387451171875+0j),(111.88220977783203+23.223304748535156j),(115335.90625+0j),(187.89453125+19.905405044555664j),(45200.04296875+0j),(-26.961719512939453+27.699655532836914j),(581403.4375+0j),0
(0.8140186071395874+0j),(0.04716509208083153+0j),(0.2958858907222748+0j),(0.009582806378602982+0j),(2.9513981342315674+0j),(0.19978083670139313+0j),(167.515380859375+0j),(5898.32666015625+0j),(-6.177534580230713-1.6609995365142822j),(18459.48046875+0j),(74.07274627685547+72.81558227539062j),(224002.828125+0j),(207.9451446533203+21.8203182220459j),(140682.296875+0j),(106.68700408935547-24.257339477539062j),(2696880.75+0j),0
(0.8319216370582581+0j),(0.03484348952770233+0j),(0.29577845335006714+0j),(0.008142485283315182+0j),(3.0538477897644043+0j),(0.24673786759376526+0j),(192.39230346679688+0j),(7827.63818359375+0j),(-15.44900131225586+24.34316062927246j),(118406.0625+0j),(100.17742919921875+68.66170501708984j),(253646.109375+0j),(223.4630584716797-11.208564758300781j),(133443.265625+0j),(-8.093911170959473+58.51523208618164j),(1379122+0j),0
(0.8327416181564331+0j),(0.02790280058979988+0j),(0.3019517958164215+0j),(0.0066083879210054874+0j),(2.9533073902130127+0j),(0.1881968379020691+0j),(159.984619140625+0j),(2842.630615234375+0j),(4.799678802490234+7.156739234924316j),(17787.705078125+0j),(54.867958068847656+0.9320828318595886j),(99308.1484375+0j),(170.16409301757812-10.260418891906738j),(38532.78125+0j),(8.960195541381836+18.578447341918945j),(636696.625+0j),0
(0.8450044989585876+0j),(0.03148781508207321+0j),(0.30932846665382385+0j),(0.008191147819161415+0j),(2.954746723175049+0j),(0.25849276781082153+0j),(154.60000610351562+0j),(2929.393798828125+0j),(-12.399093627929688-1.511647343635559j),(21357.564453125+0j),(97.63716888427734+25.213651657104492j),(108369.3515625+0j),(182.8441925048828+9.048152923583984j),(45468.12890625+0j),(80.34146881103516+25.471649169921875j),(871246.625+0j),0
(0.823557436466217+0j),(0.0584409199655056+0j),(0.314601868391037+0j),(0.01429336704313755+0j),(2.8891026973724365+0j),(0.3396666646003723+0j),(160.1846160888672+0j),(4295.19677734375+0j),(2.1825830936431885+2.0055384635925293j),(2596.62890625+0j),(82.56182861328125+19.447755813598633j),(127039.96875+0j),(183.1013641357422+25.02204132080078j),(59369.47265625+0j),(-78.5755386352539-69.10821533203125j),(1014645.9375+0j),0
(0.37190645933151245+0j),(0.08552996814250946+0j),(0.1310577541589737+0j),(0.012055491097271442+0j),(3.4426076412200928+0j),(1.1517865657806396+0j),(249.13076782226562+0j),(22099.375+0j),(-85.69317626953125-9.535667419433594j),(1270008.5+0j),(82.22357940673828-16.29766845703125j),(88856.0078125+0j),(129.0440216064453-5.092126846313477j),(30654.466796875+0j),(-52.24982452392578+19.497539520263672j),(996482.4375+0j),0
(0.5004655122756958+0j),(0.06459493190050125+0j),(0.1714916080236435+0j),(0.011337867937982082+0j),(3.2142696380615234+0j),(0.28121575713157654+0j),(181.1999969482422+0j),(7669.3447265625+0j),(-0.04849470406770706-0.22918014228343964j),(3668.9794921875+0j),(43.127960205078125-16.057693481445312j),(56579.52734375+0j),(115.31128692626953+4.789975166320801j),(24257.826171875+0j),(1.546555757522583+37.81753921508789j),(299725.84375+0j),0
(0.5024878978729248+0j),(0.064938485622406+0j),(0.18042980134487152+0j),(0.010519088245928288+0j),(3.0746779441833496+0j),(0.33389970660209656+0j),(167.42308044433594+0j),(7386.0595703125+0j),(19.10034942626953+1.4942740201950073j),(18819.224609375+0j),(40.76931381225586+18.220762252807617j),(156806.3125+0j),(131.804931640625+20.30243682861328j),(71043.3203125+0j),(21.05338478088379-11.682196617126465j),(370370.75+0j),0
(0.416639119386673+0j),(0.08144955337047577+0j),(0.16195105016231537+0j),(0.013484993949532509+0j),(2.9171621799468994+0j),(0.18267196416854858+0j),(131.08460998535156+0j),(5857.24658203125+0j),(-112.7206802368164+188.7522735595703j),(5243632.5+0j),(51.22591781616211+23.921463012695312j),(197925.96875+0j),(130.22467041015625+12.653672218322754j),(51237.82421875+0j),(153.8180694580078-77.78716278076172j),(2118064.25+0j),0
(0.6459050178527832+0j),(0.06000164523720741+0j),(0.22291694581508636+0j),(0.010457174852490425+0j),(3.1528124809265137+0j),(0.24827668070793152+0j),(191.14614868164062+0j),(6061.86328125+0j),(3.277968645095825+4.994266033172607j),(6368.58154296875+0j),(23.55559539794922+22.702539443969727j),(60309.84375+0j),(125.94376373291016+13.790557861328125j),(23030.02734375+0j),(-99.16931915283203-9.351963996887207j),(543524.8125+0j),0
(0.4913423955440521+0j),(0.08172822743654251+0j),(0.17428939044475555+0j),(0.013821777887642384+0j),(3.279878854751587+0j),(0.4369964003562927+0j),(229.3384552001953+0j),(9516.208984375+0j),(-9.862826347351074-3.4439384937286377j),(22693.484375+0j),(143.5119171142578-4.678092002868652j),(201422+0j),(192.47959899902344+8.818351745605469j),(78176.5+0j),(73.89268493652344+4.30189323425293j),(1162606.5+0j),0
(0.5928062796592712+0j),(0.0647430494427681+0j),(0.2186679095029831+0j),(0.011505704373121262+0j),(3.114759683609009+0j),(0.3227490186691284+0j),(179.25384521484375+0j),(9339.3125+0j),(7.997424125671387+15.43310546875j),(22863.111328125+0j),(55.27320861816406-11.12984848022461j),(70767.3671875+0j),(139.84075927734375+5.507627964019775j),(25703.625+0j),(21.061182022094727-4.423383712768555j),(323570.1875+0j),0
(0.5809173583984375+0j),(0.06771973520517349+0j),(0.19935113191604614+0j),(0.010125597938895226+0j),(3.188051700592041+0j),(0.2163005769252777+0j),(198.56153869628906+0j),(6532.92333984375+0j),(4.213855743408203+6.755559921264648j),(1963.1942138671875+0j),(54.899070739746094+10.299348831176758j),(338493.78125+0j),(180.60736083984375+34.224082946777344j),(130390.7578125+0j),(-114.68946838378906+38.484779357910156j),(2255043.5+0j),0
(0.543696939945221+0j),(0.05378344655036926+0j),(0.20239105820655823+0j),(0.009841146878898144+0j),(3.0996248722076416+0j),(0.48361122608184814+0j),(166.86923217773438+0j),(9567.8828125+0j),(-3.8578362464904785-8.467076301574707j),(9525.3564453125+0j),(61.7286376953125-2.470238208770752j),(135026.859375+0j),(170.97549438476562+10.65217113494873j),(44244.33984375+0j),(78.19401550292969-16.736343383789062j),(594725.5625+0j),0
(0.6403278112411499+0j),(0.059020575135946274+0j),(0.22685180604457855+0j),(0.01113946083933115+0j),(3.184372901916504+0j),(0.4136561155319214+0j),(202.41539001464844+0j),(7581.658203125+0j),(-5.1817402839660645+5.992609977722168j),(5741.1337890625+0j),(49.78338623046875+24.10313606262207j),(93496.8515625+0j),(156.38755798339844+11.600281715393066j),(42714.65625+0j),(14.130620956420898+22.9837646484375j),(808218.9375+0j),0
(0.6153895258903503+0j),(0.055838894098997116+0j),(0.21290205419063568+0j),(0.005596248432993889+0j),(3.2678239345550537+0j),(0.4809660315513611+0j),(165.22308349609375+0j),(12554.126953125+0j),(-2.3333072662353516+35.71945571899414j),(205180.046875+0j),(111.18414306640625-9.286703109741211j),(98149.75+0j),(157.51724243164062-15.033252716064453j),(32423.73828125+0j),(-10.669656753540039-105.3746566772461j),(449530.03125+0j),0
(0.6242738962173462+0j),(0.0644618570804596+0j),(0.20889608561992645+0j),(0.007609392050653696+0j),(3.313778877258301+0j),(0.46200910210609436+0j),(200.94615173339844+0j),(13801.9892578125+0j),(-0.4901212155818939+4.497905254364014j),(23593.75+0j),(156.37574768066406-1.7070107460021973j),(129817.7109375+0j),(179.3485107421875+4.165802955627441j),(56086.828125+0j),(-65.2671127319336-6.664937496185303j),(944853.625+0j),0
(0.6730630993843079+0j),(0.06466125696897507+0j),(0.22877492010593414+0j),(0.0071684918366372585+0j),(3.199191093444824+0j),(0.24013753235340118+0j),(179.13845825195312+0j),(7212.75+0j),(3.9290428161621094-3.0948290824890137j),(7573.1337890625+0j),(108.17399597167969+29.904550552368164j),(109592.609375+0j),(183.56716918945312-0.2399512082338333j),(46280.1953125+0j),(71.3591079711914-16.75213623046875j),(527926.125+0j),0
(0.6547091007232666+0j),(0.03940844163298607+0j),(0.2275121808052063+0j),(0.004545312840491533+0j),(3.298312187194824+0j),(0.37095150351524353+0j),(173.9769287109375+0j),(19862.71484375+0j),(-2.267468214035034+5.329226970672607j),(17701.17578125+0j),(79.31535339355469+14.790417671203613j),(141128.65625+0j),(153.81954956054688+9.72272777557373j),(31460.4921875+0j),(24.712890625+16.010009765625j),(638110+0j),0
(0.49965208768844604+0j),(0.06354490667581558+0j),(0.1642274111509323+0j),(0.006748417392373085+0j),(3.372257947921753+0j),(0.4875793159008026+0j),(183.0076904296875+0j),(4720.14599609375+0j),(6.981626510620117+4.957409858703613j),(12881.671875+0j),(206.384521484375-35.115413665771484j),(190756.171875+0j),(223.94410705566406+2.6259639263153076j),(69741.34375+0j),(-157.8173828125+160.88253784179688j),(5183037+0j),0
(0.8505502343177795+0j),(0.032342392951250076+0j),(0.31029632687568665+0j),(0.007785298861563206+0j),(2.909170389175415+0j),(0.1654665619134903+0j),(184.73077392578125+0j),(4036.612060546875+0j),(-2.0158088207244873+0.2630944848060608j),(383.2562255859375+0j),(188.1427459716797-2.3023693561553955j),(159780.484375+0j),(188.7574462890625-12.781229972839355j),(56206.9296875+0j),(-68.70622253417969+166.51626586914062j),(2052307.25+0j),0
